Item Id,SKU,Color,Size,Brand,Type,Weave,Regional Design,Shape,Material,Production Technique,Room,Style,Pattern,Theme,Features,Pile Height,Country/Region of Manufacture,Item Width,Care Instructions,Pile Type,Department,Handmade,Personalize,Personalized,Era,Item Length,Time Period Manufactured,Original/Reproduction,Item Thickness,MPN,Model,Bundle Description,California Prop 65 Warning,Custom Bundle,Personalization Instructions,
"255518002230","RDCI843","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"255524264383","RDCI844","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1213/IVORY","","","","","",
"265684631665","RDCI848","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"265674185598","RDCI850","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"265644877267","RDCI854","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"255518057052","RDCI855","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"265669428367","RDCI856","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"255488908954","RDCI860","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"265690528021","RDCI861","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"255509703563","RDCI862","White","","Radici","Area Rug","","","","Polypropylene/Olefin","","","Traditional","","","","","Italy","","","","","","","","","","","","","1330/1210/IVORY","","","","","",
"265680057859","RDCI866","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1311/IVORY","","","","","",
"265690549833","RDCI867","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1312/IVORY","","","","","",
"255539057420","RDCI868","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1313/IVORY","","","","","",
"265690603244","RDCI872","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1321/BLACK","","","","","",
"255529074126","RDCI873","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1322/BLACK","","","","","",
"255524018826","RDCI874","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1323/BLACK","","","","","",
"255524087247","RDCI878","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1331/BURGUNDY","","","","","",
"265665629411","RDCI879","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1332/BURGUNDY","","","","","",
"255488935623","RDCI880","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1333/BURGUNDY","","","","","",
"255513115382","RDCI884","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1341/NAVY","","","","","",
"255534537172","RDCI885","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1342/NAVY","","","","","",
"255529003306","RDCI886","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1419/1343/NAVY","","","","","",
"265644898105","RDCI896","Black","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1721/BLACK","","","","","",
"265665569799","RDCI897","Black","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1722/BLACK","","","","","",
"255513056361","RDCI898","Black","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1723/BLACK","","","","","",
"255534499271","RDCI902","","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1731/BURGUNDY","","","","","",
"265695296095","RDCI903","","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1732/BURGUNDY","","","","","",
"265665410741","RDCI904","","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1733/BURGUNDY","","","","","",
"255488927597","RDCI909","Blue","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1742/NAVY","","","","","",
"255513436021","RDCI910","Blue","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1427/1743/NAVY","","","","","",
"265883830248","RDCI2328","Red","","Radici","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","1590/1003/RED","","","","","",
"265684765950","RDCI310","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1592/1012/BLACK","","","","","",
"255534700509","RDCI331","Red","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1592/1042/BRICK","","","","","",
"255534700959","RDCI345","Green","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1592/1062/SAGE","","","","","",
"265698011130","RDCI352","Beige","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1592/1072/BEIGE","","","","","",
"255518186695","RDCI359","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1592/1082/NAVY","","","","","",
"255524149352","RDCI2489","Blue","","Radici","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","1592/1402/GREYBLUE","","","","","",
"265669219706","RDCI2494","Green","","Radici","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","1592/1502/SOFTMINT","","","","","",
"265697996924","RDCI373","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1593/1112/BLACK","","","","","",
"255539220141","RDCI401","Green","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1593/1152/SAGE","","","","","",
"265680051609","RDCI415","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1593/1173/NAVY","","","","","",
"265680074249","RDCI422","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1595/1212/BLACK","","","","","",
"265665410486","RDCI427","Red","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1595/1232/RED","","","","","",
"265674094767","RDCI2531","","","Radici","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","1595/1302/IVYIVY","","","","","",
"265697820571","RDCI442","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1596/1312/BLACK","","","","","",
"255534658172","RDCI452","Red","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1596/1332/RED","","","","","",
"255509906868","RDCI459","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1596/1342/IVORY","","","","","",
"255539211201","RDCI473","Green","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1596/1802/SAGE","","","","","",
"255534674186","RDCI487","Red","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1597/1432/RED","","","","","",
"265669431043","RDCI501","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1597/1452/NAVY","","","","","",
"255513504747","RDCI508","Black","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1599/1512/BLACK","","","","","",
"255528872553","RDCI515","Brown","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1599/1522/BROWN","","","","","",
"255518083429","RDCI522","Red","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1599/1532/RED","","","","","",
"255509961109","RDCI529","","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1599/1542/IVORY","","","","","",
"255488992724","RDCI536","Blue","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1599/1552/NAVY","","","","","",
"255539175494","RDCI553","Red","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1621/1732/RED","","","","","",
"265706772806","RDCI558","","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1621/1742/IVORY/BRIC","","","","","",
"265697871099","RDCI563","Blue","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1621/1752/NAVY","","","","","",
"255513455490","RDCI921","","","Radici","Rugs","","","","","","","Traditional","","","","","Turkey","","","","","","","","","","","","","1780/0022/BONE","","","","","",
"265697841059","RDCI927","","","Radici","Rugs","","","","","","","Traditional","","","","","Turkey","","","","","","","","","","","","","1780/0032/GREY","","","","","",
"265684731632","RDCI628","Red","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1833/6012/RED","","","","","",
"255541816997","RDCI638","Red","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1834/2012/RED","","","","","",
"265690632476","RDCI643","Black","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1835/1012/BLACK","","","","","",
"255534501099","RDCI648","Red","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1835/2012/RED","","","","","",
"255541857437","RDCI653","","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1835/3012/IVORY","","","","","",
"255528912387","RDCI658","Blue","","Radici","Area Rugs","","","","","","","Transitional","","","","","Italy","","","","","","","","","","","","","1835/4012/NAVY","","","","","",
"265665398392","RDCI939","Beige","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","1845/0012/BEIGE","","","","","",
"265668952346","RDCI945","","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","1845/0022/GREY","","","","","",
"255574982846","RDCI951","","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","1845/0032/IVORY","","","","","",
"255524052427","RDCI957","Brown","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","1845/0042/BROWN","","","","","",
"255541871001","RDCI963","Beige","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","3471/0012/BEIGE","","","","","",
"265665394594","RDCI969","","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","3471/0022/GREY","","","","","",
"265674040791","RDCI975","","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","3471/0032/BONE","","","","","",
"265674185238","RDCI981","Brown","","Radici","Area Rugs","","","","","","","Contemporary","","","","","Turkey","","","","","","","","","","","","","3471/0042/BROWN","","","","","",
"255539115624","RDCI993","","","Radici","Rugs","","","","","","","Traditional","","","","","Turkey","","","","","","","","","","","","","3475/0022/BONE","","","","","",
"255489111919","RDCI2370","Brown","","Radici","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","3746/1032/BROWN","","","","","",
